
0,2444,[(0.0101387,5537),(0.0178161,5396),(0.0257935,5222),(0.0340275,5136),(0.0499359,5131),(0.0662338,5018),(0.0742638,4797),(0.139868,4713),(0.14794,4690),(0.171321,4689),(0.187249,4468),(0.210709,4288),(0.227398,4273),(0.291788,4126),(0.355379,4041),(0.371136,3907),(0.426838,3888),(0.434627,3814),(0.44262,3774),(0.458578,3739),(0.474146,3628),(0.497644,3561),(0.513485,3527),(0.520976,3443),(0.545344,3419),(0.55286,3398),(0.568245,3344),(0.583818,3326),(0.591512,3309),(0.614662,3256),(0.638037,3229),(0.645505,3193),(0.652936,3184),(0.676222,3133),(0.691722,3129),(0.699604,3120),(0.707036,3013),(0.745258,3011),(0.760777,3006),(0.783989,2996),(0.822183,2994),(0.830217,2987),(0.936154,2979),(0.951156,2955),(1.00487,2947),(1.09947,2896),(1.16889,2895),(1.23804,2881),(1.44932,2843),(1.51749,2828),(1.52541,2790),(1.65516,2774),(1.8238,2728),(1.8703,2701),(2.11523,2699),(2.22553,2686),(2.25575,2677),(2.29343,2662),(2.60318,2652),(2.83989,2616),(3.01263,2591),(3.804,2575),(5.49287,2480),(6.05837,2444),]
1,2364,[(0.0102458,5507),(0.018025,5400),(0.0259962,5226),(0.0419884,5159),(0.0496279,5024),(0.080499,4984),(0.0885436,4863),(0.104082,4833),(0.11986,4257),(0.184635,4230),(0.245644,4146),(0.260683,4113),(0.268372,4087),(0.276082,4026),(0.291599,3991),(0.299248,3979),(0.306754,3934),(0.329407,3833),(0.352,3747),(0.359471,3736),(0.366788,3612),(0.389498,3478),(0.411699,3316),(0.434173,3236),(0.46377,3169),(0.478563,3147),(0.501032,3102),(0.523968,3025),(0.55347,3023),(0.561236,2964),(0.583433,2938),(0.598132,2912),(0.605367,2891),(0.620204,2869),(0.642696,2796),(0.649967,2769),(0.657516,2750),(0.687237,2747),(0.694633,2738),(0.709473,2704),(0.724559,2661),(0.754477,2660),(0.798641,2629),(0.930565,2627),(1.52767,2616),(1.70119,2568),(2.1347,2544),(2.44707,2542),(2.50004,2541),(2.52289,2539),(2.68899,2487),(3.88882,2469),(4.04922,2462),(4.20007,2460),(4.26921,2409),(4.41187,2388),(4.48013,2364),]
0,2353,[(0.010086,5565),(0.0257413,5545),(0.0341624,5396),(0.0420742,5341),(0.0511538,5103),(0.0592362,5069),(0.0671057,4845),(0.106673,4833),(0.131559,4755),(0.139864,4619),(0.155787,4490),(0.187308,4432),(0.273552,4374),(0.312638,4263),(0.375297,4115),(0.383028,4099),(0.437054,4002),(0.460386,3892),(0.48309,3791),(0.528216,3722),(0.551189,3679),(0.581262,3642),(0.634598,3624),(0.665669,3601),(0.673191,3333),(0.789895,3245),(0.797474,3211),(0.812241,3168),(0.827626,3152),(0.850054,3074),(0.903147,3062),(0.918214,3023),(0.933916,2968),(0.964878,2898),(0.972117,2868),(1.00178,2814),(1.02372,2784),(1.03117,2700),(1.06807,2669),(1.09867,2660),(1.11336,2626),(1.13541,2597),(1.16526,2582),(1.20251,2581),(1.56713,2580),(1.60362,2532),(1.63389,2531),(1.70019,2528),(1.71463,2527),(1.78892,2442),(1.79593,2438),(1.85422,2436),(59.1871,2435),(59.3552,2399),(60.6952,2353),]
1,2756,[(0.0099761,5767),(0.0179682,5681),(0.026025,5336),(0.0505369,5303),(0.058381,5210),(0.0661383,5163),(0.0736272,5040),(0.081424,4838),(0.0893266,4797),(0.122919,4614),(0.13135,4576),(0.181274,4501),(0.196394,4447),(0.219142,4376),(0.241821,4348),(0.24911,4303),(0.257749,4192),(0.279921,4028),(0.287383,3924),(0.332057,3758),(0.339478,3631),(0.406733,3538),(0.414114,3510),(0.421463,3444),(0.436222,3441),(0.443281,3401),(0.458523,3328),(0.465725,3314),(0.487285,3240),(0.49581,3201),(0.525108,3168),(0.563126,3164),(0.570728,3150),(0.578347,3130),(0.609239,3104),(0.617259,3086),(0.655232,3079),(0.670164,3072),(0.693339,3024),(0.700683,3017),(0.708069,3010),(0.715332,3003),(1.2438,2980),(1.32574,2976),(1.33958,2937),(1.56852,2918),(1.84569,2897),(1.94065,2888),(2.05702,2876),(2.12811,2812),(2.20121,2810),(2.44462,2807),(2.65873,2800),(3.17251,2788),(3.9181,2756),]
