
0,1791,[(0.0613342,5553),(0.110589,5077),(0.261994,5016),(0.310633,4815),(0.411844,4810),(0.462068,4713),(0.512418,4659),(0.613637,4505),(0.713926,4479),(0.815824,4431),(0.915396,4348),(1.02116,4342),(1.12386,4309),(1.1747,4283),(1.23065,4229),(1.33209,4114),(1.3858,4079),(1.54022,4061),(1.59129,4033),(1.64283,4012),(1.74439,3996),(1.79596,3971),(1.89867,3902),(1.94999,3890),(2.20882,3790),(2.25906,3728),(2.41075,3611),(2.46143,3499),(3.28273,3481),(3.54016,3298),(4.05289,3243),(5.03386,3126),(5.0852,3056),(5.90431,2955),(6.34619,2892),(7.20409,2885),(8.59037,2875),(8.64153,2851),(8.94077,2849),(9.1457,2813),(9.44463,2715),(10.1043,2602),(10.7577,2596),(10.9109,2510),(11.1123,2483),(12.5882,2461),(12.793,2424),(13.8109,2413),(13.8622,2401),(13.9126,2324),(14.0653,2309),(14.1156,2274),(14.7238,2272),(15.0267,2198),(15.1797,2169),(15.8854,2133),(15.9897,2107),(16.1915,2100),(16.24,2023),(16.389,2019),(16.4369,2001),(16.5342,1997),(16.5837,1975),(16.8356,1931),(17.0356,1916),(17.4375,1890),(20.2512,1858),(20.4867,1851),(20.6814,1850),(21.241,1843),(21.5163,1834),(22.1621,1798),(23.0938,1797),(23.1447,1791),]
1,1819,[(0.0634132,5541),(0.119444,5224),(0.222491,5131),(0.324085,4874),(0.431326,4846),(0.540639,4739),(0.642771,4624),(0.744179,4473),(1.0536,4471),(1.1048,4421),(1.15957,4379),(1.21093,4315),(1.4686,4047),(1.87756,4033),(1.92768,3986),(2.08189,3983),(2.13558,3918),(2.3966,3913),(2.5494,3889),(2.59909,3807),(2.75052,3663),(2.85182,3548),(2.95365,3526),(3.00462,3501),(3.20534,3484),(3.25648,3423),(3.56044,3280),(4.06415,3248),(4.1152,3245),(4.33887,3232),(4.79567,3217),(5.2563,3087),(5.99432,3031),(6.14921,3000),(7.18361,2910),(7.63763,2904),(8.08077,2881),(8.13135,2702),(8.23075,2664),(8.92628,2661),(9.319,2639),(10.407,2623),(10.6525,2606),(10.85,2455),(13.1713,2401),(13.6099,2364),(14.3472,2350),(14.5084,2310),(14.6553,2298),(14.7539,2278),(14.9522,2271),(15.1013,2204),(15.2505,2175),(15.2998,2119),(15.9842,2046),(16.8632,2009),(18.2849,2000),(18.3356,1981),(19.3825,1965),(19.4807,1935),(19.6273,1915),(19.9169,1897),(20.0121,1881),(20.3414,1848),(20.526,1827),(21.541,1825),(30.6911,1819),]
0,1864,[(0.0612724,5401),(0.162046,5187),(0.214593,5129),(0.316215,4891),(0.517378,4806),(0.567755,4420),(0.874812,4225),(1.02802,4197),(1.08021,4191),(1.13264,4159),(1.28346,4055),(1.38654,4039),(1.48814,4005),(1.54031,3977),(1.59106,3887),(1.64153,3573),(1.94686,3526),(2.30672,3519),(2.86547,3474),(2.91588,3378),(3.01713,3298),(3.06776,3278),(3.16925,3219),(3.62623,3202),(3.88007,3162),(4.28942,3149),(4.59414,3134),(4.79622,3097),(4.94851,3084),(4.99949,3022),(5.76126,2996),(5.81794,2927),(6.03136,2878),(6.13526,2825),(6.23403,2800),(6.68461,2662),(7.39138,2607),(7.5443,2598),(7.89557,2577),(8.20459,2553),(9.67677,2528),(9.7268,2518),(9.82891,2511),(11.948,2505),(14.2781,2484),(14.4288,2463),(14.5311,2413),(16.1488,2374),(16.3424,2330),(16.537,2318),(17.0704,2212),(18.5906,2167),(18.7474,2162),(20.202,2125),(20.3949,2031),(21.0209,2011),(21.4,2008),(21.4937,2003),(21.6789,2002),(22.3626,2001),(22.5463,1997),(22.6845,1976),(22.7756,1975),(22.9562,1947),(27.3943,1944),(27.5686,1933),(28.8478,1917),(40.1195,1911),(43.7656,1904),(49.7407,1888),(70.9431,1880),(72.7588,1864),]
1,1832,[(0.0584741,5256),(0.109097,5140),(0.311396,5013),(0.36101,4989),(0.411563,4843),(0.53837,4837),(0.607063,4671),(0.731976,4640),(0.78519,4536),(0.8932,4285),(1.44346,4247),(1.54536,4099),(1.59617,4062),(1.64551,4031),(1.90432,4000),(2.06141,3999),(2.11936,3949),(2.22323,3829),(2.27593,3776),(2.43515,3708),(2.59025,3666),(2.74285,3582),(2.94822,3487),(3.20394,3477),(3.35983,3461),(3.46694,3435),(3.56731,3275),(3.97223,3243),(4.33413,3156),(4.799,3136),(5.16494,3118),(5.26871,3043),(5.32073,2952),(5.69533,2920),(5.90321,2841),(6.26003,2793),(6.76814,2617),(7.22623,2614),(7.68914,2594),(8.45035,2423),(9.06335,2403),(9.1637,2351),(9.51795,2316),(9.71769,2315),(9.76736,2297),(9.91945,2198),(11.4333,2162),(11.682,2118),(12.1303,2114),(12.1854,2015),(12.2345,2002),(12.8215,1951),(13.0673,1949),(13.1646,1906),(13.2133,1893),(13.4091,1848),(14.1902,1832),]
0,1826,[(0.0591487,5365),(0.112285,5363),(0.164768,5341),(0.216213,5243),(0.269301,5158),(0.322031,4883),(0.42259,4824),(0.580975,4715),(0.629613,4540),(0.728053,4391),(0.931048,4378),(0.982048,4373),(1.13241,4327),(1.23304,4323),(1.28513,4301),(1.38658,4230),(1.48962,4202),(1.54506,4067),(1.69812,4036),(1.74812,3916),(2.00661,3908),(2.21209,3814),(2.36643,3694),(2.51541,3671),(2.91648,3434),(3.46837,3268),(4.65681,3261),(4.96625,3156),(5.01693,3141),(5.31445,3063),(5.61214,3038),(6.57417,3024),(6.6765,2967),(6.8344,2887),(7.68985,2821),(7.83907,2764),(8.44102,2762),(8.49195,2745),(8.59059,2733),(9.53527,2714),(10.6279,2702),(11.0276,2681),(11.2261,2659),(11.4231,2570),(12.071,2425),(12.5688,2379),(12.7193,2371),(12.7694,2327),(13.0237,2316),(13.5739,2284),(13.9225,2274),(14.8232,2271),(15.2708,2190),(15.6186,2183),(15.7171,2135),(15.7665,2122),(15.8163,2062),(16.0629,1948),(16.752,1933),(16.8994,1927),(16.9974,1886),(21.6985,1826),]
1,1787,[(0.0600697,5491),(0.109177,5421),(0.158946,5229),(0.208223,5228),(0.258549,5113),(0.357572,4979),(0.457317,4843),(0.562516,4835),(0.613507,4759),(0.668954,4710),(0.721708,4594),(0.772781,4447),(1.03105,4323),(1.13447,4217),(1.38735,4016),(1.69571,3965),(1.89447,3896),(1.94672,3752),(1.99621,3736),(2.29516,3486),(2.9411,3481),(3.13928,3410),(3.63316,3381),(3.73595,3306),(3.78616,3103),(4.08234,3062),(4.28092,2991),(5.62476,2889),(6.13886,2826),(6.48863,2778),(6.5873,2696),(7.13167,2683),(7.62662,2615),(7.87233,2607),(7.9216,2586),(8.16858,2529),(8.72379,2514),(9.21596,2493),(9.26556,2472),(9.81494,2407),(11.1527,2402),(11.2516,2202),(11.647,2133),(12.1363,2107),(12.5447,2080),(13.2571,2059),(13.3574,2013),(13.4564,1967),(15.6699,1961),(15.801,1960),(16.3658,1936),(20.7577,1929),(20.9764,1923),(21.8952,1901),(27.5932,1886),(29.5005,1879),(35.0121,1865),(35.4539,1838),(36.062,1834),(93.786,1819),(97.7516,1804),(117.086,1787),]
0,1833,[(0.0601801,5062),(0.110607,4950),(0.161581,4805),(0.469196,4796),(0.569681,4736),(0.620522,4692),(0.671016,4671),(0.722097,4571),(0.92486,4266),(1.23082,4192),(1.43464,4139),(1.48567,4058),(1.53542,4055),(1.63654,4020),(1.68801,3921),(1.73877,3910),(1.83985,3894),(2.09351,3643),(2.196,3613),(2.60114,3589),(2.85317,3502),(3.10704,3486),(3.26064,3483),(3.51258,3443),(3.6637,3409),(3.81858,3404),(3.92049,3380),(3.97315,3378),(4.02501,3346),(4.07685,3222),(4.28184,3208),(4.63923,3186),(4.79074,3185),(4.89472,3172),(5.04576,3004),(5.2487,2984),(5.35007,2940),(5.60244,2911),(5.70527,2878),(7.58259,2836),(7.834,2747),(8.94633,2733),(9.04784,2708),(9.19587,2650),(9.29856,2649),(9.34875,2558),(9.5509,2534),(9.85613,2481),(11.3981,2466),(11.5463,2430),(11.6454,2397),(11.8923,2310),(12.1389,2305),(12.9775,2282),(13.2231,2261),(13.3697,2205),(13.4685,2203),(13.5179,2193),(13.7159,2184),(13.9132,2084),(15.1001,2082),(15.1984,2049),(15.2476,2042),(15.4919,2002),(15.7847,1988),(16.0697,1966),(16.6717,1944),(17.0786,1927),(17.1683,1920),(18.5145,1914),(44.0144,1913),(45.5539,1898),(46.3811,1892),(117.544,1872),(118.379,1833),]
1,1812,[(0.0603155,5495),(0.112356,5335),(0.165179,5128),(0.320175,4923),(0.420551,4889),(0.469915,4720),(0.621504,4680),(0.771471,4552),(0.87192,4340),(0.97133,4264),(1.07098,4251),(1.12118,4136),(1.22165,4029),(1.42378,3921),(1.62596,3786),(1.72593,3764),(1.82804,3558),(2.28127,3533),(2.48291,3484),(2.98498,3474),(3.0357,3458),(3.28647,3438),(3.43859,3354),(3.48779,3328),(3.68573,3285),(3.73644,3229),(4.03416,3219),(4.38693,3173),(4.53723,3132),(4.74106,3022),(5.04045,2973),(5.19201,2928),(5.83778,2873),(6.08826,2820),(6.1866,2806),(6.62921,2737),(6.72849,2722),(6.87769,2680),(6.92784,2638),(6.9771,2633),(7.18106,2600),(7.47902,2565),(7.52838,2558),(7.62936,2535),(7.82979,2523),(8.27803,2511),(8.67351,2412),(9.27025,2334),(9.32068,2267),(10.3102,2230),(10.7062,2216),(11.0526,2215),(11.1504,2204),(11.2475,2188),(11.3457,2134),(11.5928,2074),(11.6902,2033),(12.3741,1932),(12.7135,1928),(12.8576,1902),(14.0014,1888),(14.0973,1884),(14.2403,1848),(14.4263,1841),(14.6109,1835),(14.656,1828),(18.3255,1822),(18.8458,1812),]
