




Path cost: 1944
1944,[(0.0010354,5767),(0.0018196,5343),(0.0042149,5321),(0.0074178,5312),(0.0082303,5032),(0.0090651,4944),(0.0107156,4844),(0.0132652,4791),(0.0166029,4584),(0.0205989,4437),(0.0293585,4401),(0.0301785,4327),(0.0405621,4283),(0.0705422,4236),(0.0770634,4213),(0.0794794,4147),(0.0826477,4145),(0.0834207,4097),(0.0849847,4008),(0.088961,3965),(0.0898205,3954),(0.0906795,3935),(0.0922606,3864),(0.0938377,3843),(0.0946387,3810),(0.0970573,3776),(0.0978325,3734),(0.100996,3719),(0.10191,3718),(0.105144,3622),(0.116241,3492),(0.126674,3467),(0.132927,3395),(0.135458,3389),(0.136266,3382),(0.245551,3380),(0.24955,3378),(0.294552,3318),(0.297008,3304),(0.298543,3251),(0.300155,3182),(0.317006,3118),(0.319496,3046),(0.321097,2982),(0.477049,2966),(0.479487,2928),(0.509551,2851),(0.628628,2824),(0.63262,2808),(0.638329,2782),(0.640758,2773),(0.643151,2701),(0.643932,2680),(0.646349,2668),(0.695053,2662),(0.827272,2651),(0.83275,2650),(0.833523,2644),(0.869119,2633),(0.874602,2598),(0.875435,2565),(1.37176,2538),(1.38526,2447),(1.426,2395),(1.67387,2393),(1.79004,2386),(1.79471,2343),(2.34421,2341),(2.34497,2310),(2.35436,2236),(3.02865,2232),(3.04632,2230),(3.17367,2116),(3.35711,2052),(3.35862,2041),(3.36162,2037),(4.70635,2036),(4.73393,2010),(17.2459,2009),(22.3493,1944),]Writing to: results/test.txt
1920,[(0.0009719,5880),(0.0025198,5422),(0.0049744,5319),(0.0057684,5318),(0.0081116,5235),(0.0089466,5012),(0.0113303,4980),(0.0121043,4858),(0.0152142,4626),(0.0181827,4575),(0.0197097,4442),(0.0219603,4377),(0.0226751,4206),(0.024903,4168),(0.0256344,3990),(0.0285532,3876),(0.0317993,3837),(0.0332936,3833),(0.0340352,3696),(0.0407894,3641),(0.0436689,3573),(0.0509396,3501),(0.0683449,3470),(0.0711593,3433),(0.0726411,3415),(0.0740972,3398),(0.077281,3391),(0.0780287,3354),(0.0795082,3290),(0.0945053,3281),(0.0960612,3257),(0.110154,3256),(0.110862,3164),(0.116631,3145),(0.121705,3138),(0.228952,3127),(0.233538,3125),(0.237432,3101),(0.246917,3028),(0.265503,2927),(0.269678,2915),(0.272025,2855),(0.275139,2843),(0.312466,2794),(0.327599,2768),(0.328387,2753),(0.413478,2733),(0.415862,2705),(0.433585,2659),(0.437339,2652),(0.438936,2630),(0.588008,2540),(0.616607,2502),(0.635554,2445),(0.844321,2414),(0.946664,2365),(0.953234,2302),(1.00697,2296),(1.01381,2283),(1.67,2265),(1.75555,2243),(2.65535,2158),(3.10143,2142),(3.64926,2126),(3.65379,2083),(4.72039,2010),(4.73337,1997),(4.73782,1942),(17.0708,1920),]
0,1915,[(0.0010294,5898),(0.0027392,5375),(0.0035486,5280),(0.0068185,5086),(0.0076598,5052),(0.0099433,5046),(0.0107552,4810),(0.0138442,4782),(0.0146056,4696),(0.0163431,4625),(0.0186299,4587),(0.0248178,4572),(0.0270794,4470),(0.0327482,4459),(0.0334691,4421),(0.034178,4345),(0.0370296,4309),(0.0377794,4296),(0.0384756,4282),(0.0399602,4281),(0.0414102,4268),(0.0536116,4183),(0.054395,4111),(0.0571645,4005),(0.0599731,3956),(0.060745,3936),(0.0629597,3878),(0.0640209,3862),(0.0647591,3832),(0.0690158,3826),(0.0712244,3800),(0.075662,3710),(0.0771202,3651),(0.0847165,3649),(0.0854335,3598),(0.0862007,3585),(0.0884735,3578),(0.0891679,3512),(0.0913257,3488),(0.101106,3429),(0.103335,3291),(0.107948,3108),(0.150437,3061),(0.154064,3039),(0.155556,2961),(0.211016,2952),(0.218051,2824),(0.28797,2807),(0.740795,2806),(0.856858,2772),(0.860725,2769),(0.863766,2748),(1.61517,2719),(1.61982,2689),(1.67613,2683),(1.68445,2671),(1.99649,2625),(1.99794,2599),(1.99866,2570),(2.00243,2539),(2.04987,2472),(2.0553,2444),(2.16081,2373),(2.16308,2305),(2.16772,2299),(2.19726,2273),(2.38092,2240),(2.38624,2239),(2.39666,2212),(2.46015,2175),(2.79388,2149),(3.38738,2122),(3.49077,2113),(3.49642,2096),(13.0252,2047),(26.1716,2014),(40.4322,2008),(47.4799,1992),(48.5828,1951),(50.2251,1950),(56.383,1939),(57.7469,1938),(57.7512,1931),(69.575,1915),]
1,1823,[(0.0011199,5790),(0.0019315,5761),(0.0027815,5183),(0.0044255,5141),(0.0060551,5093),(0.0068658,4991),(0.0076475,4962),(0.0085166,4751),(0.0093013,4661),(0.0108623,4393),(0.0115758,4348),(0.0123182,4321),(0.0137803,4276),(0.0144986,4270),(0.0152975,4255),(0.0437365,4206),(0.0459474,4076),(0.0474095,4069),(0.0483028,4065),(0.0490415,3908),(0.0559205,3860),(0.0575207,3841),(0.0809082,3833),(0.0831985,3774),(0.0846769,3760),(0.0869651,3725),(0.0908612,3714),(0.0923958,3679),(0.0939367,3654),(0.0947433,3652),(0.097134,3647),(0.0978795,3640),(0.0986283,3608),(0.103069,3581),(0.106051,3433),(0.118087,3358),(0.121204,3329),(0.121906,3250),(0.122642,3175),(0.131088,3133),(0.133295,3096),(0.138712,3088),(0.140266,3069),(0.141006,3034),(0.143492,3014),(0.144229,3002),(0.144973,2998),(0.14568,2959),(0.147131,2943),(0.147851,2939),(0.179913,2893),(0.183016,2885),(0.26499,2863),(0.352936,2850),(0.356684,2828),(0.366854,2797),(0.372291,2772),(0.373124,2741),(0.373996,2685),(1.19097,2668),(1.28083,2560),(1.28456,2547),(1.52565,2504),(1.73277,2484),(1.79409,2425),(1.98331,2402),(1.98555,2376),(1.98699,2316),(1.98855,2315),(2.07686,2217),(2.56308,2214),(3.41512,2169),(3.4232,2155),(4.94943,2113),(4.95876,2068),(4.97782,2039),(4.98223,2008),(6.05312,1967),(7.98848,1963),(7.9923,1929),(12.5813,1928),(18.0197,1910),(18.0236,1905),(19.6103,1894),(26.2945,1893),(31.261,1881),(40.8241,1859),(58.5275,1837),(63.5193,1837)]
0,1837,[(0.0010357,5921),(0.0018634,5614),(0.0042279,5305),(0.0065656,5274),(0.0073358,5101),(0.0097066,5070),(0.0112174,5058),(0.011988,5002),(0.0143151,4861),(0.0151533,4661),(0.0188011,4645),(0.0203271,4491),(0.0239357,4466),(0.0247253,4407),(0.025462,4353),(0.0261993,4305),(0.0269032,4299),(0.0283107,4218),(0.029095,4171),(0.0297856,4131),(0.0305047,4086),(0.0313243,3972),(0.0335487,3876),(0.0513314,3813),(0.052786,3765),(0.0565112,3673),(0.0618877,3655),(0.0629542,3611),(0.0674499,3605),(0.0681695,3584),(0.0688699,3571),(0.103496,3553),(0.1057,3550),(0.107819,3545),(0.122949,3538),(0.157524,3525),(0.159791,3430),(0.160586,3422),(0.162011,3323),(0.163542,3215),(0.196676,3098),(0.23601,3017),(0.252035,3010),(0.257358,2919),(0.26184,2918),(0.283754,2897),(0.284475,2851),(0.305696,2801),(0.313178,2690),(0.349941,2688),(0.350753,2602),(0.500368,2571),(0.517764,2554),(0.523286,2523),(0.531557,2475),(0.546555,2391),(0.665868,2382),(1.03414,2322),(1.26263,2294),(1.43493,2258),(1.43648,2168),(2.14691,2154),(2.15056,2148),(2.1725,2133),(2.17636,2109),(2.65009,2091),(2.73397,2072),(2.73629,2071),(3.10483,2059),(3.24532,2058),(5.67598,2047),(5.68398,2031),(8.09703,2025),(8.29614,2022),(8.4748,2020),(8.48005,2013),(8.50389,1994),(9.38394,1953),(18.6395,1943),(18.6403,1917),(25.1214,1915),(40.9734,1914),(49.4154,1903),(54.1517,1884),(57.0422,1871),(63.5193,1837),]
1,1932,[(0.0010957,5981),(0.0019597,5763),(0.0028121,5537),(0.005529,5457),(0.0064342,5264),(0.0116862,5227),(0.0133381,4922),(0.0175112,4912),(0.0183256,4864),(0.0199641,4761),(0.0216106,4666),(0.023259,4620),(0.0240828,4565),(0.0256396,4536),(0.0272035,4518),(0.0279876,4384),(0.0287538,4320),(0.0295512,4294),(0.0303368,4277),(0.0311145,4218),(0.0349765,4206),(0.03652,4147),(0.0380274,4133),(0.0429383,4121),(0.0529638,4114),(0.0560907,4088),(0.0584102,3995),(0.0591866,3900),(0.0614838,3893),(0.0622348,3867),(0.06384,3824),(0.0646098,3778),(0.0661518,3739),(0.0677,3713),(0.0700842,3645),(0.0716637,3619),(0.0739469,3597),(0.0768861,3566),(0.0783721,3526),(0.0799126,3472),(0.0815692,3432),(0.13878,3400),(0.163083,3341),(0.168019,3328),(0.235081,3326),(0.249217,3311),(0.251535,3276),(0.253165,3226),(0.25471,3170),(0.306679,3117),(0.307705,3111),(0.308461,3079),(0.309276,3068),(0.411535,3011),(0.419232,2972),(0.420034,2906),(0.421542,2838),(0.474666,2799),(0.617888,2754),(0.696903,2747),(0.758116,2741),(0.76545,2708),(0.919547,2702),(0.924762,2689),(0.926347,2632),(1.06942,2628),(1.07465,2521),(1.24915,2477),(1.30226,2470),(1.52481,2359),(1.54613,2348),(1.55149,2324),(2.52028,2296),(3.14606,2285),(3.1501,2282),(3.15386,2242),(3.23276,2211),(4.0836,2207),(4.76724,2203),(4.76952,2194),(5.59991,2169),(5.60376,2151),(8.0545,2129),(8.98236,2117),(9.16348,2065),(11.9429,2052),(13.2874,2028),(18.1298,2022),(18.1327,2009),(27.5138,2008),(29.0929,1960),(29.4352,1957),(38.2668,1932),]
