

0,1850,[(0.0015248,5773),(0.0024808,5705),(0.0034658,5544),(0.0043987,5239),(0.0053887,5216),(0.0063301,5128),(0.0082791,4892),(0.0123114,4726),(0.0151635,4613),(0.0160851,4500),(0.0180833,4421),(0.0199923,4417),(0.0209572,4370),(0.0219091,4299),(0.0238075,4267),(0.0268484,4177),(0.0326784,4126),(0.0336494,4092),(0.0355798,3907),(0.0420823,3822),(0.0451424,3801),(0.0489939,3697),(0.0538474,3625),(0.0596574,3592),(0.0615366,3484),(0.0665606,3482),(0.0722839,3420),(0.0732012,3398),(0.0780341,3383),(0.0790042,3350),(0.0799811,3328),(0.0828513,3128),(0.0922919,3097),(0.0941533,3058),(0.103041,3009),(0.103955,2970),(0.106786,2954),(0.119165,2945),(0.130551,2911),(0.135116,2885),(0.153095,2869),(0.153984,2809),(0.155759,2798),(0.202291,2767),(0.289683,2731),(0.292412,2718),(0.293207,2706),(0.32117,2638),(0.371557,2628),(0.38229,2607),(0.514575,2598),(0.518153,2595),(0.520892,2519),(0.531065,2416),(0.532886,2412),(0.665225,2411),(0.677208,2389),(0.902784,2334),(1.28867,2275),(1.30142,2215),(2.84649,2213),(3.19179,2180),(3.44596,2163),(8.68812,2135),(8.6955,2106),(17.9072,2089),(19.0919,2046),(24.9144,2043),(29.5694,2032),(31.1636,2025),(31.2395,2018),(32.1544,2016),(39.2639,2012),(39.8796,2001),(47.3945,2000),(48.5882,1947),(53.5315,1944),(66.0031,1921),(68.0709,1902),(68.0745,1850),]
1,1787,[(0.0012271,6151),(0.0022817,5990),(0.0033149,5593),(0.0042369,5389),(0.0070629,5283),(0.0089481,5117),(0.0108112,5007),(0.0137216,5002),(0.0156133,4990),(0.0165853,4912),(0.0175406,4774),(0.020541,4640),(0.022549,4590),(0.0234854,4426),(0.0254995,4376),(0.0284099,4295),(0.0341779,4207),(0.036328,4102),(0.0440908,4064),(0.0459927,4061),(0.0469996,3768),(0.0538506,3701),(0.0597364,3635),(0.0636051,3600),(0.0674481,3577),(0.0720246,3561),(0.0729429,3513),(0.0748091,3447),(0.0775551,3355),(0.0793577,3344),(0.0802147,3338),(0.083393,3311),(0.0861673,3290),(0.0906558,3269),(0.0924798,3245),(0.0934303,3242),(0.0942953,3201),(0.0960778,3173),(0.0969378,3088),(0.0998465,3010),(0.1008,2928),(0.105366,2925),(0.107225,2854),(0.1136,2836),(0.173042,2814),(0.325996,2800),(0.330384,2779),(0.333886,2726),(0.338592,2643),(0.34313,2635),(0.347511,2619),(0.350117,2602),(0.380993,2514),(0.88212,2489),(0.905003,2403),(0.917337,2335),(1.05499,2315),(1.06184,2307),(1.25689,2258),(1.72915,2214),(2.18328,2192),(4.23337,2133),(4.24748,2106),(4.25101,2099),(4.2608,2072),(6.27009,2039),(8.3835,1955),(8.65898,1923),(8.66412,1921),(18.5732,1884),(21.0734,1827),(39.9893,1787),]
0,1845,[(0.0013011,5874),(0.0023944,5698),(0.0034403,5669),(0.0044936,5537),(0.0055583,5177),(0.0076354,5077),(0.0109222,4805),(0.0119433,4761),(0.0139468,4698),(0.0180352,4644),(0.0209763,4533),(0.0219807,4219),(0.0258965,4076),(0.0278723,3990),(0.0328891,3840),(0.0340438,3773),(0.0350404,3649),(0.040956,3643),(0.0419923,3636),(0.0451042,3528),(0.0483002,3486),(0.0523354,3455),(0.0533497,3435),(0.0543102,3362),(0.0552532,3292),(0.0723701,3253),(0.0734779,3241),(0.0773121,3219),(0.0846871,3198),(0.120447,3086),(0.234087,3059),(0.238527,3034),(0.465141,2930),(0.829196,2842),(0.838518,2810),(0.839469,2780),(0.842224,2668),(1.31454,2615),(1.44523,2614),(1.5903,2588),(1.71076,2558),(1.77289,2537),(2.37314,2504),(2.63543,2503),(2.64136,2468),(2.64724,2357),(2.70038,2356),(2.70357,2346),(2.7078,2297),(2.92762,2270),(3.14199,2262),(3.14682,2248),(3.14867,2229),(4.9261,2220),(4.93058,2170),(7.29794,2160),(8.15701,2133),(8.18614,2122),(8.21002,2077),(8.34196,2070),(9.45227,2065),(13.0338,2051),(13.2114,2020),(14.5573,1995),(14.5617,1993),(14.571,1989),(14.7116,1969),(32.6218,1968),(35.3136,1967),(38.5779,1948),(42.3083,1930),(45.8997,1921),(58.1452,1909),(60.4073,1898),(62.0029,1891),(68.1576,1849),(105.241,1845),]
1,1873,[(0.001182,5862),(0.0022123,5783),(0.003273,5699),(0.0043312,5444),(0.0053549,5238),(0.0074229,5003),(0.0095292,4871),(0.0125311,4809),(0.013462,4730),(0.01446,4413),(0.0163768,4249),(0.0193673,4240),(0.0232266,4031),(0.029763,3998),(0.0316655,3986),(0.0325823,3922),(0.0345028,3874),(0.0356959,3831),(0.0376577,3713),(0.0385903,3549),(0.0433962,3545),(0.0452401,3511),(0.0488818,3505),(0.0497881,3487),(0.0508531,3417),(0.0517521,3411),(0.0554865,3331),(0.0617313,3283),(0.064449,3115),(0.0653785,3098),(0.0673338,3062),(0.0728259,3012),(0.081262,2989),(0.0848671,2931),(0.0857357,2918),(0.0901414,2865),(0.0910324,2864),(0.0918851,2851),(0.0954688,2789),(0.105048,2781),(0.105944,2766),(0.108519,2762),(0.109403,2758),(0.116514,2706),(0.187857,2678),(0.240386,2630),(0.245861,2610),(0.247609,2556),(0.635729,2494),(1.02467,2469),(1.02799,2399),(1.39627,2390),(1.39873,2320),(1.46185,2246),(1.80766,2201),(1.81452,2186),(2.38105,2182),(2.38613,2127),(2.5136,2082),(2.9,2067),(2.99242,2066),(3.68456,2006),(6.79527,1982),(6.80046,1969),(11.8366,1946),(13.2354,1935),(13.5498,1910),(14.8448,1899),(18.1248,1896),(19.7504,1894),(19.8314,1893),(24.2134,1880),(30.1351,1873),]
0,1915,[(0.0012485,5466),(0.0043296,5390),(0.0054035,5255),(0.0074043,5126),(0.0093015,5108),(0.0102541,5092),(0.0111687,4885),(0.0132587,4777),(0.0162161,4671),(0.017205,4568),(0.0181451,4423),(0.0219517,4324),(0.0249181,4313),(0.0268248,4276),(0.0279471,4243),(0.0297837,4161),(0.0307882,4156),(0.0327542,4090),(0.0357578,4087),(0.0418695,4037),(0.0439368,4007),(0.0448826,3814),(0.0508485,3732),(0.0539452,3715),(0.0568791,3714),(0.0578826,3673),(0.0589526,3585),(0.0679495,3557),(0.0760568,3536),(0.0770358,3529),(0.0790044,3503),(0.0799578,3455),(0.0809242,3246),(0.0847615,3227),(0.085772,3096),(0.0886932,2976),(0.0915308,2958),(0.0944166,2927),(0.0963089,2914),(0.0972876,2859),(0.101095,2821),(0.104858,2790),(0.113979,2771),(0.118634,2758),(0.124928,2755),(0.128501,2713),(0.132141,2712),(0.133056,2597),(0.137735,2537),(0.179821,2527),(0.44136,2526),(0.47222,2512),(0.620338,2478),(0.62386,2445),(0.624801,2334),(0.870717,2270),(1.01708,2252),(1.10687,2207),(1.91113,2145),(2.07199,2113),(2.07631,2110),(4.28056,2090),(4.47415,2071),(9.37253,2031),(28.3135,2018),(30.2031,1982),(32.1107,1972),(32.1124,1944),(37.6638,1917),(49.7114,1915),]
1,1904,[(0.001234,5923),(0.0022498,5777),(0.0051526,5436),(0.0093111,5344),(0.0103258,5241),(0.0112893,5131),(0.0142951,5100),(0.0152508,5028),(0.0171264,4853),(0.0181531,4737),(0.0230489,4599),(0.0288803,4537),(0.0306679,4515),(0.0316277,4501),(0.0325352,4463),(0.0352632,4455),(0.0362651,4387),(0.0373224,4328),(0.0402071,4325),(0.0411649,4324),(0.0421893,4283),(0.0441956,4086),(0.0460372,4022),(0.0489348,4009),(0.0498376,3964),(0.0538627,3875),(0.0567499,3811),(0.0576634,3808),(0.0585551,3737),(0.0596284,3640),(0.0633909,3601),(0.0653389,3589),(0.0776473,3576),(0.0786826,3462),(0.0816187,3450),(0.0874402,3431),(0.0884361,3387),(0.0952115,3378),(0.0980905,3292),(0.102651,3278),(0.104442,3236),(0.109988,3206),(0.119808,3172),(0.120767,3142),(0.121696,3113),(0.124558,3110),(0.126437,3087),(0.128325,3031),(0.131227,3009),(0.134177,2948),(0.13621,2911),(0.139113,2854),(0.145891,2818),(0.149893,2769),(0.159184,2743),(0.162963,2733),(0.166617,2723),(0.18403,2671),(0.353072,2599),(0.357436,2566),(0.365885,2540),(0.366798,2532),(0.386196,2500),(0.492602,2494),(0.500663,2458),(0.512129,2406),(0.516501,2388),(0.519144,2336),(1.06382,2303),(2.05266,2299),(2.05433,2238),(2.57258,2212),(2.57866,2178),(2.68052,2121),(3.18261,2103),(3.28045,2076),(3.36318,2052),(5.94387,2019),(12.0888,2012),(14.3611,1996),(14.5708,1994),(16.1465,1973),(19.3358,1958),(36.5029,1922),(92.1086,1904),]
0,1869,[(0.0012633,5652),(0.0032376,5477),(0.0052625,5460),(0.0062964,5199),(0.0141246,5185),(0.016112,5066),(0.0200304,4863),(0.0219429,4773),(0.0258103,4641),(0.0286217,4588),(0.0305547,4388),(0.034447,4384),(0.0353478,4336),(0.038143,4251),(0.041207,4172),(0.0421775,4087),(0.043072,4020),(0.0459213,3912),(0.047858,3885),(0.0507071,3794),(0.0516529,3772),(0.0575705,3714),(0.0584957,3682),(0.0603115,3639),(0.0640949,3450),(0.0669394,3432),(0.0678697,3408),(0.068774,3368),(0.0697384,3358),(0.0706527,3318),(0.0774081,3294),(0.0783608,3270),(0.0802521,3213),(0.0812193,3212),(0.0821942,3127),(0.0868155,3120),(0.0887184,3059),(0.0943771,3004),(0.0962858,2981),(0.17366,2927),(0.18756,2907),(0.194331,2877),(0.201429,2862),(0.204047,2811),(0.204893,2777),(0.261493,2776),(0.339728,2757),(0.343956,2724),(0.591766,2613),(0.822414,2547),(0.837041,2530),(0.85795,2523),(0.909189,2486),(1.3902,2442),(1.39296,2389),(1.41151,2370),(1.41413,2278),(1.41857,2252),(2.27078,2237),(2.27709,2219),(3.06987,2185),(3.81386,2169),(3.81742,2159),(3.82549,2132),(3.8283,2073),(3.84214,2071),(3.84391,2035),(3.84556,2025),(3.85346,1987),(3.86815,1964),(3.87515,1962),(3.87692,1954),(3.88138,1952),(13.6602,1945),(40.1396,1905),(96.2449,1869),]
1,1908,[(0.001293,5854),(0.002363,5599),(0.003499,5433),(0.0045254,5352),(0.0067061,5252),(0.0077395,4831),(0.0088027,4782),(0.0108596,4776),(0.0117985,4663),(0.0147806,4624),(0.0157404,4414),(0.0167364,4276),(0.0226607,4250),(0.0236519,4154),(0.0246377,4140),(0.0256538,4099),(0.0265552,3877),(0.031411,3836),(0.0324699,3827),(0.036594,3750),(0.0375832,3680),(0.0455078,3663),(0.0465012,3327),(0.0494727,3320),(0.0597096,3256),(0.0627702,3159),(0.074378,3152),(0.0799886,3094),(0.0809328,3062),(0.0819578,3054),(0.084665,3036),(0.0865093,2866),(0.0910771,2800),(0.0919669,2708),(0.0992632,2698),(0.108106,2671),(0.108977,2661),(0.110765,2633),(0.216835,2574),(0.238916,2515),(0.946152,2499),(1.07197,2463),(1.86191,2459),(1.92238,2393),(1.93832,2369),(1.94288,2334),(2.647,2324),(2.86639,2265),(3.42895,2233),(4.17501,2212),(4.17762,2210),(4.69503,2159),(4.82325,2145),(5.4528,2107),(7.07929,2092),(9.54226,2055),(9.74453,2048),(11.1942,2047),(16.3041,2044),(30.3794,2023),(33.2181,1987),(34.9155,1973),(38.1158,1951),(45.3156,1911),(56.1268,1909),(85.147,1908),]
