0,2663,[(0.0010603,6043),(0.0018314,5657),(0.0033518,5537),(0.0041519,5408),(0.0049594,5336),(0.0064689,5326),(0.0072462,5156),(0.0080244,5050),(0.0087511,4965),(0.0103623,4856),(0.0111014,4365),(0.0141199,4325),(0.0178058,4298),(0.0185058,4272),(0.0198399,4231),(0.0205398,4159),(0.0239707,4122),(0.024637,4106),(0.0456002,4065),(0.0490608,4052),(0.0503862,4011),(0.0704956,4006),(0.095537,3992),(0.125455,3963),(0.137528,3941),(0.143832,3886),(0.210632,3817),(0.231015,3801),(0.248021,3725),(0.266356,3704),(0.329915,3609),(0.471952,3595),(0.549974,3555),(0.604245,3553),(0.634423,3533),(0.651665,3483),(0.699203,3471),(0.699853,3455),(0.701151,3447),(0.703844,3419),(0.771241,3416),(0.945141,3368),(0.958278,3361),(1.12502,3352),(1.13428,3319),(1.20698,3312),(1.21899,3303),(1.27247,3295),(1.27313,3231),(1.32962,3222),(1.33556,3203),(1.35806,3173),(1.56528,3155),(1.59462,3146),(1.60676,3134),(1.68643,3129),(2.06888,3111),(2.54111,3066),(2.58917,2927),(2.59371,2899),(2.82805,2846),(3.00434,2842),(3.17999,2838),(3.19724,2817),(3.21166,2811),(3.71353,2787),(5.09339,2771),(7.6374,2740),(40.5143,2722),(41.9646,2696),(42.7918,2677),(44.0774,2672),(45.3655,2664),(46.9988,2663),]
1,2449,[(0.0009787,5648),(0.0024208,5505),(0.0030889,5280),(0.0060187,5265),(0.0074597,5028),(0.0102984,4918),(0.011015,4835),(0.0138272,4809),(0.0145001,4630),(0.0165383,4606),(0.0171885,4502),(0.0204208,4483),(0.0263046,4473),(0.0282511,4459),(0.0302743,4449),(0.0321997,4408),(0.0341012,4384),(0.0492679,4266),(0.0611981,4131),(0.0888845,4126),(0.0894892,4087),(0.114099,4042),(0.114653,3943),(0.116098,3914),(0.117285,3898),(0.142385,3837),(0.158054,3797),(0.169613,3752),(0.170739,3713),(0.187613,3671),(0.253091,3574),(0.272582,3483),(0.326176,3414),(0.378146,3369),(0.395385,3333),(0.541121,3320),(0.691923,3311),(0.696752,3267),(0.701655,3254),(0.804595,3193),(0.952994,3170),(1.02445,3136),(1.10269,3134),(1.44852,3125),(1.51578,3118),(1.62778,3065),(1.62904,2966),(2.56607,2964),(2.76984,2946),(2.77093,2906),(3.15124,2880),(3.56199,2857),(3.71747,2793),(4.01918,2756),(4.03784,2746),(4.28943,2722),(4.61977,2708),(4.71166,2679),(4.85358,2657),(5.05174,2612),(5.16238,2553),(6.04173,2534),(6.18029,2530),(8.09553,2515),(16.7982,2507),(16.9066,2498),(97.5405,2468),(98.5964,2449),]
2,2475,[(0.0009032,5972),(0.0016043,5834),(0.0036123,5790),(0.0043154,5537),(0.0049897,5379),(0.0070347,5367),(0.0083175,5313),(0.0102992,5247),(0.0109472,5232),(0.0115808,5202),(0.0134149,5052),(0.0153482,5012),(0.015959,4954),(0.0172304,4911),(0.0190219,4844),(0.0196414,4782),(0.0202345,4769),(0.0208401,4745),(0.0220548,4676),(0.0244694,4675),(0.0319211,4442),(0.0408939,4378),(0.0527134,4362),(0.0551041,4276),(0.0618057,4271),(0.0677489,4241),(0.0837553,4186),(0.0861066,4177),(0.104426,4149),(0.143485,3987),(0.149462,3964),(0.170556,3960),(0.185637,3956),(0.194109,3693),(0.200768,3691),(0.209627,3687),(0.219919,3620),(0.300158,3617),(0.35038,3601),(0.35951,3549),(0.376427,3402),(0.435657,3320),(0.482686,3314),(0.540207,3313),(0.541482,3272),(0.544567,3271),(0.632337,3237),(0.640398,3176),(0.683227,3149),(0.733123,3125),(0.858888,3103),(0.970161,3097),(1.00203,3090),(1.0275,3028),(1.20316,2992),(1.27562,2963),(1.39943,2933),(1.51263,2901),(2.01412,2898),(2.22008,2874),(2.26749,2854),(2.53177,2819),(2.87815,2807),(2.96638,2719),(4.33313,2711),(8.07995,2693),(10.9753,2637),(68.1566,2623),(69.2213,2573),(84.5898,2544),(93.816,2543),(99.5118,2475),]
0,2564,[(0.0009768,5295),(0.0024077,5022),(0.0081171,5021),(0.0087796,4971),(0.0094346,4791),(0.0108257,4724),(0.011533,4711),(0.0122065,4606),(0.0128752,4531),(0.0142227,4464),(0.0156571,4384),(0.0175971,4378),(0.0195612,4314),(0.020852,4308),(0.0388418,4276),(0.0412901,4179),(0.043811,4147),(0.0687254,4129),(0.0715117,4077),(0.0721648,4059),(0.109134,4056),(0.111052,4031),(0.112937,4026),(0.114233,4004),(0.152204,3962),(0.171617,3942),(0.177975,3931),(0.198381,3918),(0.199029,3847),(0.202175,3823),(0.20471,3795),(0.205968,3771),(0.253684,3708),(0.263883,3694),(0.309384,3635),(0.37686,3576),(0.483942,3572),(0.536977,3524),(0.615802,3465),(0.650238,3376),(0.679736,3355),(0.709685,3333),(0.752125,3292),(0.76995,3248),(0.905904,3082),(1.11846,3045),(1.17668,3024),(1.33886,3008),(1.50528,2929),(2.04135,2928),(2.59414,2864),(5.53322,2836),(5.93802,2810),(6.44275,2796),(9.11228,2789),(17.1339,2768),(17.2515,2766),(91.8691,2763),(91.9855,2708),(93.5963,2649),(94.6522,2626),(108.59,2617),(109.299,2594),(109.696,2564),]
1,2541,[(0.0009263,5645),(0.0021587,5544),(0.0034482,5411),(0.0040871,5395),(0.0053243,5339),(0.0059492,5176),(0.0072522,5041),(0.0085329,4774),(0.0104885,4581),(0.0111154,4521),(0.0129443,4480),(0.0147783,4461),(0.0153846,4388),(0.0183573,4381),(0.0196358,4366),(0.0202456,4337),(0.020804,4323),(0.0213654,4316),(0.0224569,4256),(0.0230203,4102),(0.0271167,4083),(0.0350034,4044),(0.0503136,3983),(0.0584285,3940),(0.0612318,3918),(0.0730447,3907),(0.0892338,3765),(0.12647,3690),(0.256414,3674),(0.260514,3592),(0.381308,3512),(0.514583,3510),(0.6123,3508),(0.61403,3443),(0.630633,3416),(0.637078,3374),(0.748607,3346),(0.755795,3343),(0.814625,3303),(0.892047,3273),(0.948415,3244),(1.21858,3229),(1.90998,3158),(1.94328,3118),(2.17321,3089),(2.29294,3071),(2.59126,3062),(2.75027,3018),(2.802,2946),(2.90364,2921),(3.06761,2891),(3.27034,2854),(3.3568,2827),(3.47063,2812),(3.55668,2713),(3.55849,2690),(3.6278,2673),(4.74911,2663),(5.84162,2647),(6.2345,2619),(6.8233,2614),(6.92371,2572),(7.38347,2570),(12.0558,2541),]
2,2572,[(0.0009952,5905),(0.0017414,5688),(0.0024231,5468),(0.0046133,5454),(0.0053465,5335),(0.006038,5249),(0.0074345,4978),(0.0094515,4884),(0.0101757,4719),(0.0108507,4705),(0.011518,4577),(0.012163,4467),(0.0128436,4366),(0.0135185,4337),(0.0154888,4197),(0.0174729,4078),(0.0180929,3967),(0.0187286,3930),(0.020003,3915),(0.0206478,3819),(0.0225474,3765),(0.0237325,3739),(0.0250052,3738),(0.0257296,3684),(0.0350623,3682),(0.0368839,3623),(0.0499199,3612),(0.0618901,3568),(0.0642599,3544),(0.0654968,3500),(0.104017,3475),(0.134687,3426),(0.221388,3424),(0.270035,3417),(0.359147,3356),(0.470248,3352),(0.712775,3285),(0.718192,3274),(0.767924,3235),(0.774041,3203),(0.80283,3064),(0.997573,3053),(1.16957,2959),(1.27591,2941),(1.43193,2901),(1.43258,2882),(1.47752,2772),(1.5222,2750),(1.54208,2714),(2.074,2675),(2.80007,2674),(4.77111,2656),(5.34389,2649),(37.7365,2617),(51.5998,2606),(51.8819,2598),(52.5814,2574),(56.3157,2572),]
