0,1877,[(0.0183524,5668),(0.0305503,5645),(0.039058,5272),(0.0647192,5147),(0.0731982,4998),(0.0818182,4828),(0.115504,4761),(0.123824,4673),(0.150034,4658),(0.15894,4553),(0.177032,4397),(0.204171,4306),(0.247594,4294),(0.256161,4236),(0.281853,4045),(0.333346,3909),(0.350241,3719),(0.427258,3691),(0.444427,3513),(0.56315,3509),(0.580042,3503),(0.605202,3490),(0.613606,3379),(0.622334,3293),(0.630709,3180),(0.655953,3099),(0.681311,3086),(0.723069,2949),(0.731416,2924),(0.835503,2905),(0.852877,2882),(0.878919,2817),(0.905752,2793),(0.995233,2773),(1.02258,2762),(1.03143,2689),(1.11202,2634),(1.12049,2552),(1.14564,2441),(1.20417,2323),(1.43306,2314),(1.46002,2310),(1.50739,2297),(1.52456,2261),(1.63328,2244),(1.67336,2237),(1.68134,2196),(1.75329,2195),(1.76141,2154),(1.78546,2148),(1.80135,2117),(1.83273,2111),(1.84069,2108),(1.84865,2079),(1.88056,2073),(1.89647,1993),(1.95126,1971),(2.06116,1970),(3.70938,1969),(10.0689,1939),(13.7485,1922),(26.9158,1879),(66.3059,1877),]
1,1896,[(0.0107923,5432),(0.0375733,5389),(0.0463687,5247),(0.0552679,5149),(0.072696,5041),(0.0816143,4841),(0.107778,4719),(0.125104,4538),(0.178079,4278),(0.240635,4020),(0.275684,3959),(0.312041,3955),(0.35747,3935),(0.375658,3909),(0.394071,3895),(0.430445,3860),(0.472693,3706),(0.57113,3621),(0.589538,3620),(0.635331,3619),(0.654123,3451),(0.662741,3375),(0.726707,3309),(0.78174,3290),(0.800157,3170),(0.808618,3162),(0.816946,3099),(0.851446,2900),(0.886372,2872),(0.912354,2805),(0.963987,2793),(1.03369,2738),(1.06773,2727),(1.14701,2673),(1.18882,2615),(1.24916,2598),(1.28193,2570),(1.29013,2537),(1.30655,2518),(1.32306,2504),(1.35585,2404),(1.45383,2382),(1.47826,2346),(1.4943,2335),(1.5023,2306),(1.57539,2303),(1.65682,2211),(1.67271,2207),(1.6971,2170),(1.73836,2128),(1.86503,2094),(1.90098,2088),(3.85284,2040),(3.96958,2023),(4.01957,2016),(4.2218,1994),(9.8494,1992),(9.94751,1968),(13.9975,1918),(14.716,1907),(14.9026,1896),]
2,1791,[(0.0108189,5492),(0.0276505,5388),(0.0363981,5200),(0.0451806,4982),(0.0722318,4940),(0.0904371,4744),(0.0995104,4649),(0.10838,4605),(0.127044,4485),(0.136279,4438),(0.154462,4217),(0.163643,4098),(0.210164,4085),(0.22852,3986),(0.237715,3869),(0.256063,3857),(0.264954,3814),(0.283184,3708),(0.334939,3615),(0.344041,3570),(0.414046,3476),(0.502547,3471),(0.528632,3461),(0.546098,3443),(0.599583,3415),(0.653807,3344),(0.717902,3327),(0.763062,3296),(0.772078,3278),(0.7811,3277),(0.807841,3255),(0.816716,3236),(0.843654,3175),(0.86155,3108),(0.879459,3095),(0.915545,2899),(1.03297,2744),(1.21685,2689),(1.22569,2472),(1.31234,2453),(1.39985,2445),(1.43451,2433),(1.45171,2386),(1.54726,2378),(1.69317,2334),(1.70161,2208),(1.8653,2150),(1.93275,2144),(1.94864,2123),(1.95633,2116),(2.03038,2111),(2.13649,2099),(2.15256,2092),(2.19151,2087),(2.22873,2086),(2.23598,2080),(2.30103,2059),(3.03088,2051),(3.28984,2023),(6.87812,2018),(7.00488,1981),(7.02728,1980),(8.35808,1975),(10.1566,1944),(12.4444,1908),(13.0456,1863),(15.0379,1856),(20.1756,1854),(22.5547,1849),(22.7357,1809),(65.6404,1791),]
0,1836,[(0.0112277,5494),(0.0198412,5492),(0.0289683,5478),(0.0374519,5158),(0.0460799,5150),(0.054597,5017),(0.0730628,4965),(0.0818871,4767),(0.126872,4665),(0.135936,4620),(0.144848,4601),(0.162467,4478),(0.171484,4380),(0.198471,4345),(0.216558,4285),(0.225452,4277),(0.234472,4251),(0.277448,4202),(0.286125,4156),(0.295178,4004),(0.331386,3913),(0.340367,3884),(0.367385,3859),(0.376496,3757),(0.394624,3730),(0.412773,3719),(0.486184,3561),(0.540216,3512),(0.576788,3479),(0.595588,3461),(0.604678,3362),(0.622909,3307),(0.641071,3111),(0.677288,3099),(0.789674,3073),(0.807369,2956),(0.886248,2837),(0.912598,2775),(0.947626,2747),(0.956257,2746),(0.96514,2744),(0.991892,2624),(1.02762,2379),(1.16949,2358),(1.33359,2321),(1.35085,2194),(1.47869,2117),(1.6318,2077),(1.66518,2061),(1.67352,2039),(1.72396,2018),(1.76091,1997),(1.77745,1974),(1.81248,1971),(1.83001,1958),(1.94358,1916),(1.99512,1897),(2.02926,1881),(11.6968,1870),(11.7899,1858),(11.8809,1857),(16.8437,1848),(32.7032,1837),(55.1136,1836),]
1,1854,[(0.0106671,5492),(0.0190795,5464),(0.0272781,5375),(0.0358663,5272),(0.0440093,4997),(0.0520713,4991),(0.0682039,4805),(0.100857,4677),(0.117064,4648),(0.125047,4335),(0.165135,3953),(0.231147,3861),(0.400562,3771),(0.424299,3647),(0.46369,3633),(0.487001,3592),(0.495116,3430),(0.53348,3335),(0.601929,3317),(0.624832,3301),(0.63242,3297),(0.678338,3224),(0.686112,3176),(0.772297,3165),(0.788211,3143),(0.82751,3109),(0.850936,3066),(0.866675,2911),(1.10123,2835),(1.14684,2768),(1.17958,2730),(1.22175,2622),(1.25517,2539),(1.28017,2516),(1.31291,2514),(1.33803,2450),(1.36313,2367),(1.38819,2364),(1.48653,2300),(1.51959,2234),(1.55235,2200),(1.6173,2174),(1.62551,2165),(1.66626,2117),(1.69067,2085),(1.72886,2071),(1.78369,2039),(2.07154,2033),(5.21304,2026),(5.26951,2000),(15.1267,1962),(15.2321,1950),(15.2852,1948),(15.3986,1937),(15.4317,1924),(20.0139,1911),(20.821,1910),(32.1561,1878),(93.3885,1871),(100.358,1859),(108.398,1854),]
2,1787,[(0.0098109,5530),(0.0178243,5511),(0.0253994,5407),(0.0330882,5103),(0.0408149,5082),(0.0635538,4707),(0.0946038,4653),(0.102331,4589),(0.117965,4519),(0.125738,4417),(0.133557,4383),(0.15673,4331),(0.180162,4306),(0.195846,4082),(0.211113,4009),(0.218873,3985),(0.258315,3873),(0.280772,3763),(0.312116,3751),(0.343187,3692),(0.37401,3644),(0.412608,3487),(0.420378,3486),(0.428273,3346),(0.58519,3291),(0.639938,3221),(0.647813,3159),(0.663571,3111),(0.711068,3059),(0.821175,2998),(0.883208,2984),(0.922358,2977),(0.993243,2848),(1.08722,2794),(1.14955,2790),(1.19607,2770),(1.20373,2764),(1.21151,2751),(1.22713,2670),(1.23517,2607),(1.25871,2546),(1.27435,2510),(1.33675,2440),(1.38807,2351),(1.41803,2338),(1.43319,2328),(1.45617,2239),(1.5258,2232),(1.54097,2201),(1.56393,2109),(1.60924,2099),(1.62411,1983),(1.64655,1968),(1.6539,1912),(1.6768,1910),(1.7067,1900),(1.93702,1868),(1.95913,1867),(2.01784,1866),(2.07397,1863),(4.14777,1848),(5.51366,1846),(6.58381,1826),(77.2682,1787),]
