0,2206,[(0.0084035,5534),(0.0211209,5460),(0.0276885,5361),(0.0408374,5341),(0.0474702,5057),(0.0677074,4991),(0.0814835,4777),(0.109062,4776),(0.115982,4651),(0.143514,4607),(0.163992,4393),(0.226896,4328),(0.255408,4317),(0.262466,4132),(0.312145,4001),(0.353934,3921),(0.360934,3599),(0.430117,3550),(0.479609,3511),(0.486698,3510),(0.493719,3452),(0.500401,3374),(0.513793,3309),(0.520598,3187),(0.540776,3176),(0.547165,3129),(0.553719,3011),(0.573848,2925),(0.593968,2910),(0.607438,2860),(0.613969,2810),(0.620644,2790),(0.627255,2768),(0.634025,2736),(0.647392,2692),(0.653736,2655),(0.660296,2624),(0.673173,2607),(0.679773,2589),(0.698163,2588),(0.704269,2570),(0.801824,2549),(1.09954,2543),(1.35599,2527),(1.99292,2525),(2.023,2514),(2.04095,2512),(2.18436,2502),(2.37208,2476),(2.44359,2440),(2.73208,2439),(2.96061,2437),(3.43264,2432),(3.68613,2384),(3.95276,2305),(4.29718,2274),(99.5249,2206),]
1,2235,[(0.0089105,5462),(0.0226212,5329),(0.0292588,5301),(0.0429729,5197),(0.0633786,5048),(0.0714398,5038),(0.0855762,4921),(0.105612,4899),(0.118981,4836),(0.132095,4633),(0.171264,4547),(0.21934,4538),(0.248334,4429),(0.263446,4343),(0.299949,4247),(0.314306,4229),(0.335737,4162),(0.342856,4005),(0.364522,3935),(0.385755,3868),(0.39283,3819),(0.406981,3711),(0.421272,3710),(0.42795,3551),(0.442088,3459),(0.448412,3388),(0.461377,3354),(0.475952,3238),(0.488543,3215),(0.494957,3192),(0.501451,3140),(0.50786,3039),(0.514588,2921),(0.527321,2915),(0.533774,2825),(0.546697,2718),(0.572258,2635),(0.585197,2616),(0.591737,2556),(0.617469,2547),(0.630481,2518),(0.636708,2492),(0.652481,2483),(0.671065,2456),(0.681736,2445),(0.713506,2409),(0.947806,2376),(1.58656,2361),(2.76984,2336),(4.30842,2286),(14.7325,2236),(25.6516,2235),]
2,2454,[(0.0097641,5444),(0.0172596,5370),(0.0242712,5339),(0.0313111,5324),(0.0381395,5286),(0.0448791,5112),(0.0515474,5076),(0.0926611,4955),(0.0993353,4819),(0.106136,4710),(0.141929,4562),(0.161643,4363),(0.201216,4332),(0.233786,4315),(0.240444,4288),(0.260004,4131),(0.299831,4102),(0.312934,4064),(0.320145,4054),(0.326508,4040),(0.333234,3911),(0.346443,3741),(0.372725,3693),(0.37925,3638),(0.38577,3540),(0.398762,3520),(0.405353,3494),(0.411973,3443),(0.418417,3405),(0.424799,3318),(0.45132,3192),(0.464954,3180),(0.471443,3109),(0.484585,3090),(0.504505,3076),(0.51081,3044),(0.516984,3015),(0.543134,3005),(0.556278,2986),(0.569056,2981),(0.575271,2951),(0.601192,2945),(0.607484,2936),(0.613636,2928),(0.639752,2914),(0.728852,2887),(0.836498,2869),(1.18775,2853),(1.36885,2841),(1.65704,2828),(2.18827,2817),(2.60744,2793),(2.8211,2764),(2.92832,2705),(3.04742,2700),(3.11553,2643),(3.12178,2638),(3.45332,2621),(3.55888,2576),(3.6543,2545),(4.13771,2510),(4.49702,2482),(6.86643,2454),]
0,2485,[(0.0094388,5440),(0.0166143,5375),(0.0238944,5372),(0.0307463,5261),(0.045401,5019),(0.0675574,4788),(0.0823379,4754),(0.103125,4674),(0.116656,4660),(0.123213,4396),(0.150501,4230),(0.185306,4222),(0.192247,4159),(0.206755,4123),(0.213909,4089),(0.227927,3971),(0.234704,3914),(0.241737,3885),(0.248905,3840),(0.262768,3781),(0.269856,3679),(0.283927,3548),(0.318804,3519),(0.325747,3512),(0.332612,3375),(0.339622,3364),(0.366964,3280),(0.373805,3277),(0.380552,3235),(0.394165,3212),(0.401253,3179),(0.408134,3145),(0.414895,3119),(0.421803,3085),(0.428586,3027),(0.447892,3007),(0.460086,2941),(0.496779,2926),(0.502862,2915),(0.53337,2900),(0.964856,2871),(1.25039,2843),(1.37269,2840),(1.48345,2775),(1.56845,2707),(1.83327,2702),(1.90883,2595),(2.87182,2586),(3.07043,2537),(3.82817,2511),(7.58657,2496),(55.6289,2485),]
1,2408,[(0.0093551,5291),(0.0235928,5200),(0.0306628,5199),(0.0375353,4933),(0.0444077,4927),(0.0586027,4816),(0.0733058,4796),(0.102456,4780),(0.124468,4692),(0.138906,4685),(0.175473,4496),(0.19027,4458),(0.233853,4299),(0.298936,4272),(0.335751,4247),(0.35042,4246),(0.365117,4212),(0.386658,4096),(0.408256,4056),(0.415464,3987),(0.437118,3922),(0.465644,3842),(0.480036,3809),(0.494178,3771),(0.508293,3752),(0.515432,3654),(0.522467,3542),(0.52952,3509),(0.53661,3468),(0.550605,3455),(0.557498,3407),(0.564427,3275),(0.606559,3261),(0.62067,3227),(0.641324,3135),(0.648098,3068),(0.668902,3056),(0.682727,3026),(0.689618,2988),(0.703131,2972),(0.710125,2912),(0.74572,2908),(0.752079,2885),(0.758351,2871),(0.764593,2862),(0.770784,2771),(0.814338,2768),(0.820432,2757),(0.826783,2745),(0.839416,2737),(0.845626,2734),(0.858399,2723),(0.871164,2715),(0.909231,2710),(1.01985,2704),(1.18483,2692),(1.31821,2691),(1.806,2666),(1.8964,2643),(10.9409,2638),(10.9707,2594),(10.9766,2542),(17.3635,2534),(22.4743,2527),(39.2052,2512),(43.6314,2467),(56.7344,2442),(57.7669,2408),]
2,2306,[(0.0094401,5503),(0.016638,5486),(0.0238825,5282),(0.0307745,5035),(0.0724188,4547),(0.0791745,4289),(0.262862,4264),(0.269763,4219),(0.29051,4188),(0.338579,4119),(0.378904,4039),(0.385479,3999),(0.398813,3974),(0.405681,3930),(0.412211,3853),(0.425418,3851),(0.432651,3843),(0.439085,3717),(0.452264,3603),(0.458854,3576),(0.478557,3549),(0.485011,3543),(0.491545,3380),(0.504669,3334),(0.511356,3325),(0.517795,3274),(0.524485,3180),(0.545466,3140),(0.559264,3063),(0.579619,3009),(0.586539,2980),(0.620362,2921),(0.639528,2899),(0.658683,2852),(0.664972,2787),(0.677632,2782),(0.683874,2712),(0.703058,2667),(0.721742,2657),(0.734429,2645),(0.740732,2631),(0.753197,2621),(0.759499,2619),(0.765913,2603),(0.7846,2593),(0.790976,2552),(0.822453,2526),(1.63645,2511),(2.40832,2495),(12.4018,2485),(15.0709,2452),(22.1526,2443),(46.8981,2419),(47.1953,2361),(47.637,2328),(48.3863,2319),(53.6228,2311),(63.7625,2308),(66.6241,2306),]
