0,3266,[(0.0111109,7416),(0.019005,7286),(0.0264983,7141),(0.0340286,7063),(0.0410556,6938),(0.0480754,6854),(0.0548579,6837),(0.0618165,6800),(0.0685077,6770),(0.0754883,6710),(0.0822689,6696),(0.0889095,6663),(0.0959581,6643),(0.102998,6628),(0.10992,6622),(0.19226,6616),(0.198852,6614),(0.232879,6606),(0.267688,6583),(0.301932,6553),(0.308501,6526),(0.322142,6518),(0.349652,6514),(0.363336,6512),(0.38405,6510),(0.405057,6507),(0.433077,6506),(0.501824,6500),(0.508756,6497),(0.563162,6464),(0.597032,6458),(0.638594,6454),(0.673107,6442),(0.68683,6441),(0.714416,6420),(0.72836,6407),(0.769504,6405),(0.776525,6385),(0.831195,6356),(0.872398,6332),(0.899635,6296),(0.913377,6295),(0.920259,6287),(0.926661,6281),(0.933263,6271),(0.939779,6268),(0.946556,6259),(1.01513,6248),(1.02203,6234),(1.06966,6233),(1.09057,6220),(1.09742,6212),(1.10474,6207),(1.1183,6203),(1.14556,6202),(1.15938,6194),(1.17989,6179),(1.1867,6177),(1.19379,6159),(1.22135,6131),(1.28232,6129),(1.33622,6092),(1.3981,6087),(1.40564,6082),(1.45531,6055),(1.52584,6027),(1.53335,6009),(1.55558,5987),(1.563,5979),(1.57786,5963),(1.61423,5957),(1.63558,5953),(1.74226,5938),(1.76221,5934),(1.81525,5918),(1.82815,5897),(1.84113,5893),(1.92014,5891),(1.92669,5886),(1.9466,5883),(1.9593,5878),(2.07362,5871),(2.09381,5862),(2.10067,5835),(2.1668,5824),(2.19335,5823),(2.23404,5817),(2.30069,5806),(2.30729,5800),(2.34713,5797),(2.38775,5795),(2.42863,5794),(2.4554,5788),(2.46204,5775),(2.53521,5770),(2.57489,5764),(2.59466,5758),(2.63416,5740),(2.64079,5734),(2.7274,5719),(2.80107,5708),(2.80781,5700),(2.82111,5679),(2.94845,5678),(3.07538,5670),(3.09627,5656),(3.14525,5651),(3.22489,5644),(3.23239,5634),(3.33464,5626),(3.37897,5595),(3.42286,5578),(3.47405,5577),(3.52155,5575),(3.54205,5573),(3.55554,5561),(3.56217,5559),(3.57543,5554),(3.60838,5553),(3.64924,5550),(3.65608,5545),(3.6627,5542),(3.77607,5524),(3.86288,5499),(3.91034,5492),(3.92368,5491),(3.95034,5483),(4.03711,5480),(4.05706,5467),(4.06376,5461),(4.07064,5455),(4.09759,5452),(4.10415,5448),(4.16369,5447),(4.17731,5446),(4.18424,5445),(4.29058,5435),(4.29785,5428),(4.37133,5425),(4.42978,5405),(4.58596,5404),(4.80807,5402),(4.87423,5401),(4.88767,5395),(4.9143,5382),(5.00785,5375),(5.08071,5374),(5.20637,5355),(5.23954,5341),(5.40389,5340),(5.73409,5338),(5.91889,5304),(5.92553,5303),(6.07076,5293),(6.17047,5285),(6.18378,5280),(6.19711,5273),(6.33586,5270),(6.36267,5268),(6.45568,5264),(6.52151,5261),(6.77931,5250),(6.79229,5242),(6.85919,5230),(6.86573,5224),(6.89243,5222),(6.9256,5220),(6.9323,5208),(7.27041,5204),(7.32888,5188),(7.40928,5185),(7.45386,5183),(7.5344,5175),(7.69565,5174),(7.70299,5167),(7.7325,5165),(7.89023,5163),(7.89656,5156),(7.92405,5155),(7.97065,5145),(8.10126,5141),(8.16422,5140),(8.38916,5135),(8.41831,5121),(8.55064,5119),(8.59431,5115),(8.68198,5114),(8.84415,5113),(8.86655,5108),(9.0804,5100),(9.29237,5098),(9.35518,5094),(9.36233,5091),(9.69037,5084),(9.81453,5083),(9.86316,5081),(10.0209,5080),(10.2607,5067),(10.3143,5064),(10.4942,5057),(10.5008,5033),(10.5866,5030),(10.5997,5023),(10.7393,5019),(11.1661,5013),(11.2524,5006),(11.3629,4999),(11.4216,4990),(11.5962,4987),(11.6651,4984),(11.9165,4975),(12.1481,4973),(12.3245,4971),(12.3637,4940),(12.6558,4937),(12.7489,4927),(13.5817,4921),(13.7619,4918),(13.7684,4914),(13.9756,4906),(13.9824,4904),(14.0159,4903),(14.0364,4897),(14.0433,4890),(14.0501,4884),(14.1256,4883),(14.1734,4877),(14.3138,4876),(14.44,4874),(14.447,4873),(14.803,4870),(14.8176,4855),(14.832,4852),(14.9862,4842),(15.008,4829),(15.0154,4825),(15.0298,4824),(15.1315,4817),(15.2959,4811),(15.31,4810),(15.3244,4808),(15.3666,4797),(15.3807,4794),(15.4641,4789),(15.4845,4785),(15.5859,4782),(16.4967,4779),(16.6996,4777),(16.8737,4773),(17.0085,4770),(17.0938,4763),(17.3486,4760),(17.5111,4752),(17.518,4741),(17.5246,4740),(17.5587,4736),(17.7933,4721),(17.8847,4713),(17.8912,4711),(17.8977,4703),(17.9473,4699),(18.1924,4697),(18.2563,4689),(18.5416,4678),(18.7559,4672),(19.1825,4664),(19.7388,4659),(19.7933,4656),(19.897,4643),(20.044,4642),(20.2745,4635),(20.4194,4634),(21.0579,4624),(21.1648,4610),(21.4564,4609),(21.4892,4598),(21.7751,4595),(22.0002,4589),(22.3843,4586),(22.5018,4577),(23.0053,4574),(23.8475,4567),(23.8546,4565),(23.9205,4558),(23.9273,4554),(23.9871,4553),(24.2892,4548),(24.3616,4540),(24.5255,4532),(24.7834,4530),(24.9027,4528),(25.0943,4525),(25.2536,4522),(25.3831,4511),(25.8911,4506),(25.9044,4504),(26.8369,4498),(26.9033,4492),(27.8421,4467),(28.0469,4466),(28.5348,4458),(28.9847,4456),(29.0457,4455),(29.1131,4450),(29.4431,4443),(29.4499,4442),(31.2973,4439),(31.3114,4438),(31.614,4437),(31.6276,4434),(32.4032,4433),(32.7819,4426),(32.87,4421),(33.3857,4418),(33.6919,4414),(34.3857,4413),(34.8582,4410),(35.1154,4405),(35.438,4401),(35.4448,4397),(35.8152,4396),(35.8218,4393),(36.1324,4392),(36.3775,4391),(36.8935,4384),(36.9201,4381),(38.396,4378),(38.8641,4366),(39.4032,4358),(39.4437,4355),(39.6652,4352),(40.4625,4346),(40.7707,4343),(42.0639,4342),(42.1041,4339),(42.1697,4323),(43.011,4320),(43.0631,4319),(43.7281,4318),(43.9371,4317),(44.1061,4316),(44.1808,4314),(44.4506,4312),(44.9228,4311),(45.4349,4310),(45.4482,4300),(45.6227,4298),(45.646,4296),(45.9031,4295),(46.3407,4287),(46.3878,4268),(48.997,4266),(49.2442,4261),(49.2639,4260),(49.513,4259),(49.7,4257),(49.8468,4249),(50.0055,4248),(50.5553,4242),(50.6354,4235),(51.4083,4234),(51.846,4228),(52.0511,4227),(52.058,4221),(52.6129,4209),(52.8788,4207),(53.175,4204),(53.1948,4197),(53.2215,4194),(53.2346,4193),(53.8353,4188),(53.8628,4185),(54.0206,4183),(55.2481,4177),(55.7577,4175),(56.3646,4174),(57.5254,4173),(57.5692,4164),(57.9059,4154),(57.9799,4153),(58.3493,4147),(58.4126,4146),(58.5658,4137),(59.395,4128),(59.4993,4127),(59.8436,4124),(60.0934,4122),(60.1003,4120),(60.2242,4114),(61.0733,4109),(61.2167,4107),(61.2468,4105),(61.4825,4102),(61.7849,4096),(62.0357,4095),(62.9716,4090),(63.1496,4089),(63.1637,4085),(63.1708,4084),(63.185,4080),(63.3106,4077),(63.4463,4076),(63.993,4070),(64.5238,4068),(65.9079,4058),(67.1904,4052),(67.2849,4049),(67.8915,4041),(67.9614,4037),(69.6401,4033),(69.6754,4030),(71.2405,4027),(71.475,4025),(71.7169,4021),(73.9323,4019),(74.3476,4017),(74.5862,4016),(74.8366,4013),(75.3692,4006),(75.525,3997),(76.5502,3993),(77.3211,3991),(77.3785,3990),(78.0026,3985),(79.115,3984),(80.0092,3983),(80.6582,3980),(81.9887,3979),(82.094,3977),(83.2622,3973),(85.3108,3969),(85.382,3968),(85.5968,3967),(86.1265,3964),(86.2207,3962),(87.048,3960),(87.507,3958),(88.6568,3957),(88.678,3955),(88.707,3953),(89.0027,3949),(89.6877,3948),(93.0266,3942),(94.9033,3927),(96.1809,3925),(96.7105,3921),(98.0122,3920),(98.2697,3916),(98.7416,3912),(99.5475,3908),(100.8,3907),(104.033,3904),(104.172,3899),(106.311,3897),(107.469,3892),(110.224,3890),(110.592,3884),(111.055,3868),(111.095,3860),(111.198,3852),(111.644,3851),(112.323,3845),(113.387,3841),(113.945,3839),(114.68,3837),(115.054,3834),(115.253,3829),(117.179,3822),(117.478,3819),(118.136,3818),(119.353,3813),(119.36,3812),(119.681,3807),(119.799,3802),(120.296,3793),(120.394,3788),(120.471,3787),(120.715,3781),(121.194,3771),(121.257,3754),(123.013,3743),(123.02,3739),(123.562,3737),(125.423,3736),(125.663,3729),(125.916,3719),(126.01,3718),(126.05,3716),(126.063,3707),(126.07,3705),(127.129,3692),(127.144,3683),(127.339,3682),(129.284,3681),(129.543,3679),(130.965,3677),(131.567,3675),(133.592,3674),(133.62,3672),(133.73,3669),(133.965,3663),(134.833,3662),(135.887,3655),(136.902,3653),(137.018,3652),(138.236,3651),(138.467,3648),(138.68,3647),(138.706,3643),(139.385,3635),(141.363,3634),(141.686,3631),(143.409,3628),(144.493,3619),(145.394,3616),(145.671,3615),(147.734,3614),(147.781,3613),(147.8,3609),(150.009,3608),(150.015,3599),(150.254,3597),(152.852,3591),(153.195,3589),(154.684,3587),(154.693,3577),(154.707,3573),(155.766,3567),(156.524,3560),(157.641,3549),(159.079,3548),(159.867,3546),(166.243,3545),(166.561,3535),(167.715,3532),(167.97,3526),(169.459,3525),(170.199,3521),(171.334,3520),(172.373,3518),(172.38,3516),(173.029,3512),(174.219,3510),(179.821,3508),(180.142,3505),(182.948,3497),(183.712,3495),(184.832,3494),(189.12,3484),(189.711,3482),(190.794,3481),(190.801,3477),(191.106,3475),(196.947,3467),(197.772,3457),(200.143,3453),(202.479,3447),(203.487,3446),(204.163,3439),(207.375,3435),(207.88,3428),(208.611,3424),(211.539,3423),(211.65,3422),(212.821,3421),(212.842,3420),(213.051,3414),(213.466,3413),(213.91,3410),(216.234,3402),(218.428,3401),(219.936,3400),(222.271,3399),(228.564,3397),(238.257,3394),(245.823,3393),(247.315,3384),(247.687,3383),(257.314,3382),(259.308,3381),(259.931,3375),(265.933,3361),(269.803,3359),(273.693,3355),(275.653,3351),(284.584,3343),(285.463,3338),(287.803,3333),(288.564,3332),(289.843,3331),(303.45,3321),(303.63,3320),(304.409,3318),(304.736,3309),(305.296,3308),(307.56,3307),(308.899,3300),(315.698,3297),(317.7,3296),(327.748,3289),(336.078,3285),(342.094,3284),(342.101,3282),(349.611,3281),(349.618,3275),(356.945,3266),]
1,3239,[(0.0097072,7313),(0.0166759,7216),(0.0236039,7165),(0.030542,7061),(0.0373735,6979),(0.0442185,6825),(0.0508675,6709),(0.0574431,6687),(0.0637819,6667),(0.070494,6653),(0.0771094,6611),(0.0836802,6596),(0.0904686,6587),(0.0968649,6578),(0.103569,6570),(0.110053,6565),(0.116557,6557),(0.123081,6556),(0.129596,6538),(0.136311,6537),(0.25119,6532),(0.277973,6527),(0.297549,6518),(0.363955,6517),(0.403751,6510),(0.423546,6502),(0.449664,6492),(0.462696,6477),(0.489375,6475),(0.502621,6457),(0.515755,6453),(0.581364,6416),(0.607881,6401),(0.621231,6398),(0.667698,6394),(0.674536,6389),(0.734618,6379),(0.762089,6378),(0.775604,6372),(0.865128,6368),(0.871938,6366),(0.885586,6362),(0.939936,6357),(0.946815,6356),(0.967396,6355),(1.01605,6353),(1.0987,6352),(1.12628,6348),(1.13995,6332),(1.14724,6326),(1.16137,6324),(1.18231,6281),(1.19617,6248),(1.33788,6247),(1.37344,6245),(1.4179,6226),(1.43968,6221),(1.53776,6181),(1.55172,6149),(1.60951,6148),(1.68865,6142),(1.84767,6140),(1.86219,6102),(1.97085,6098),(2.02952,6084),(2.08038,6076),(2.14546,6066),(2.26834,6030),(2.27559,6005),(2.28282,5995),(2.31839,5978),(2.35408,5958),(2.36896,5918),(2.44829,5913),(2.45531,5905),(2.51361,5894),(2.54902,5881),(2.59791,5877),(2.61195,5874),(2.66804,5856),(2.68204,5854),(2.72382,5850),(2.745,5822),(2.86227,5821),(3.0913,5817),(3.14689,5812),(3.18285,5807),(3.23879,5789),(3.44054,5787),(3.45426,5774),(3.46119,5772),(3.4889,5767),(3.50287,5766),(3.59265,5763),(3.6554,5752),(3.66224,5747),(3.67596,5736),(3.68292,5727),(3.73124,5716),(3.75871,5715),(3.84104,5702),(3.89643,5683),(3.91048,5681),(3.91749,5673),(4.01387,5672),(4.02071,5645),(4.12407,5633),(4.5481,5632),(4.79546,5625),(4.80272,5615),(4.80976,5608),(4.95533,5575),(4.96914,5567),(4.97596,5564),(4.98278,5561),(4.98969,5556),(4.99666,5554),(5.00334,5549),(5.12183,5527),(5.1568,5520),(5.19937,5518),(5.2135,5502),(5.40639,5487),(5.42003,5485),(5.51688,5484),(5.60694,5477),(5.62086,5474),(5.68313,5468),(5.71805,5454),(5.78074,5451),(5.94111,5446),(5.95502,5440),(5.9618,5435),(6.15641,5433),(6.20553,5430),(6.21257,5426),(6.21955,5423),(6.46242,5410),(6.50428,5405),(6.51115,5404),(6.54566,5402),(6.55248,5400),(6.73194,5399),(6.76014,5397),(6.77496,5396),(6.78193,5388),(6.78881,5387),(7.01241,5385),(7.07144,5383),(7.10773,5380),(7.11507,5377),(7.12254,5359),(7.13744,5356),(7.1447,5350),(7.15239,5347),(7.27798,5346),(7.32215,5335),(7.45444,5329),(7.55114,5318),(7.60787,5317),(7.72006,5302),(8.00147,5299),(8.02877,5298),(8.16503,5296),(8.20231,5293),(8.24697,5291),(8.30516,5286),(8.53855,5284),(8.55313,5259),(8.60415,5254),(8.6926,5250),(8.76267,5243),(8.76931,5240),(8.77601,5233),(8.8024,5226),(8.80913,5225),(9.17708,5224),(9.19064,5223),(9.19737,5218),(9.33815,5210),(9.34464,5203),(9.48056,5202),(9.56055,5199),(9.56798,5198),(9.57536,5193),(9.81714,5187),(9.8246,5182),(9.94229,5173),(10.0017,5170),(10.3107,5158),(10.5705,5149),(10.577,5148),(10.671,5142),(10.6774,5140),(10.7307,5138),(10.8833,5111),(10.8899,5110),(11.1047,5105),(11.1245,5100),(11.1379,5093),(11.1453,5088),(11.2325,5085),(11.3465,5084),(11.3532,5071),(11.38,5070),(11.5459,5064),(11.9133,5063),(12.1186,5058),(12.3778,5057),(12.3846,5055),(12.3915,5053),(12.4963,5045),(12.5389,5042),(12.6794,5036),(12.7214,5033),(12.7286,5020),(12.7356,5017),(12.9414,5012),(13.0607,5008),(13.0674,5007),(13.0741,5003),(13.2025,5000),(13.4046,4996),(13.4844,4995),(13.5983,4993),(13.6252,4987),(13.822,4984),(13.954,4983),(14.057,4977),(14.2155,4964),(14.5373,4962),(14.6774,4961),(14.6842,4958),(14.8614,4929),(15.162,4923),(15.2039,4919),(15.2554,4900),(15.4527,4894),(15.6739,4884),(15.6811,4881),(16.0195,4879),(16.8272,4860),(16.8494,4855),(16.9019,4833),(17.0116,4816),(17.576,4815),(17.6055,4813),(17.6347,4796),(17.6789,4792),(17.8312,4778),(18.4461,4773),(18.453,4763),(18.8041,4762),(18.9084,4760),(19.0744,4759),(19.5123,4756),(19.61,4750),(20.2205,4743),(20.2274,4739),(20.2414,4738),(20.333,4733),(20.3815,4722),(20.3886,4720),(20.5118,4719),(21.0633,4713),(21.0703,4711),(21.1678,4707),(21.1749,4706),(21.2664,4704),(21.2735,4701),(21.5244,4696),(21.6904,4695),(22.0161,4688),(22.1418,4686),(23.0282,4678),(23.3633,4653),(23.6119,4650),(23.9767,4647),(24.0366,4642),(24.1316,4641),(24.2489,4639),(24.6935,4635),(24.9059,4632),(24.9127,4624),(25.1626,4621),(25.2811,4607),(25.3718,4601),(25.4762,4597),(25.9755,4594),(26.2101,4586),(26.3502,4583),(26.9233,4582),(27.2185,4581),(27.2652,4577),(27.452,4565),(27.4587,4564),(27.9311,4561),(28.0112,4524),(28.3457,4521),(28.3589,4519),(28.9336,4517),(30.2549,4507),(30.6291,4498),(31.127,4486),(31.5724,4482),(32.5504,4481),(32.8276,4475),(32.9447,4472),(32.9514,4471),(33.2014,4469),(33.3528,4464),(33.3807,4449),(33.3948,4441),(33.6854,4438),(33.8736,4435),(34.0899,4427),(34.3628,4419),(34.5026,4416),(35.9214,4402),(35.9483,4401),(36.281,4400),(36.3019,4395),(36.362,4393),(36.3896,4391),(36.4798,4384),(37.0101,4383),(37.2189,4377),(37.4072,4375),(37.8142,4373),(37.8651,4370),(38.055,4358),(38.5395,4355),(39.4618,4344),(39.6882,4336),(40.9556,4330),(41.0026,4327),(41.6763,4318),(41.6833,4315),(42.0702,4311),(43.2616,4309),(43.7892,4302),(43.8497,4293),(44.5204,4290),(45.9817,4280),(46.4428,4279),(47.1754,4271),(47.5533,4263),(47.6679,4258),(48.4955,4257),(49.119,4251),(49.6587,4245),(49.692,4235),(50.0569,4232),(50.0637,4230),(51.425,4229),(51.6004,4224),(51.6812,4223),(51.8313,4216),(52.4499,4209),(52.8231,4206),(53.4379,4201),(53.4514,4198),(53.5595,4196),(54.8617,4195),(55.4232,4194),(55.8472,4193),(56.2424,4192),(56.4075,4191),(56.6585,4190),(57.4652,4178),(57.7687,4177),(58.4144,4161),(58.6915,4154),(58.7209,4153),(58.7356,4145),(59.0946,4143),(59.2351,4141),(59.9761,4136),(60.8052,4133),(60.8189,4129),(60.826,4124),(61.0493,4123),(61.0723,4113),(61.1312,4112),(62.7487,4101),(62.763,4094),(63.0969,4093),(63.63,4092),(64.0023,4082),(64.0823,4081),(64.5645,4077),(64.5786,4073),(65.7139,4058),(65.8607,4054),(66.0484,4053),(66.7046,4052),(66.8296,4050),(67.5405,4037),(67.547,4036),(67.8458,4030),(68.0509,4029),(68.3109,4028),(70.3955,4027),(70.4979,4024),(70.9262,4021),(71.6407,4018),(71.6544,4015),(72.1767,4011),(73.2465,4008),(73.4605,4006),(73.6978,3997),(73.8661,3981),(74.1158,3978),(75.1471,3966),(76.1739,3964),(76.4933,3963),(77.4599,3962),(77.8937,3961),(78.0681,3953),(78.2216,3952),(78.7312,3951),(80.6291,3949),(80.699,3948),(80.7979,3947),(80.8192,3939),(81.0137,3937),(81.4678,3936),(81.6,3934),(83.3032,3921),(84.5494,3919),(84.6903,3905),(85.9492,3900),(86.0381,3899),(86.7171,3891),(87.3725,3886),(87.5865,3884),(89.8675,3880),(90.4356,3876),(90.6774,3866),(91.3138,3865),(92.3926,3863),(92.83,3857),(93.0728,3847),(93.2067,3843),(93.4769,3839),(94.0901,3836),(94.1038,3835),(94.1673,3824),(94.9874,3820),(95.0013,3815),(96.1969,3813),(96.4425,3800),(97.4782,3796),(99.8004,3795),(100.272,3792),(100.665,3791),(101.863,3790),(102.215,3787),(103.027,3786),(103.838,3785),(104.111,3784),(106.209,3781),(109.9,3776),(112.504,3774),(112.511,3767),(115.247,3766),(115.419,3764),(117.598,3760),(118.09,3752),(121.699,3741),(122.865,3731),(123.127,3729),(123.975,3724),(125.369,3723),(125.721,3722),(126.176,3719),(126.512,3716),(126.978,3706),(128.46,3705),(129.61,3704),(130.623,3703),(131.431,3702),(132.798,3695),(134.125,3693),(137.245,3691),(138.847,3681),(139.612,3672),(141.021,3670),(141.115,3665),(141.57,3655),(143.817,3651),(145.379,3649),(146.136,3648),(146.938,3647),(147.197,3638),(147.684,3635),(149.094,3631),(150.514,3630),(153.213,3628),(154.958,3627),(155.467,3626),(157.741,3625),(161.516,3624),(162.007,3623),(163.294,3622),(167.86,3620),(168.228,3619),(169.214,3618),(171.558,3612),(172.771,3611),(174.535,3607),(174.549,3600),(175.948,3598),(177.74,3591),(180.986,3589),(181.078,3588),(182.264,3586),(184.013,3580),(184.308,3579),(184.397,3578),(185.615,3570),(192.16,3568),(193.597,3567),(194.076,3564),(196.308,3563),(197.247,3562),(198.819,3561),(199.684,3560),(200.336,3558),(202.228,3555),(203.965,3554),(204.767,3552),(206.42,3548),(207.483,3538),(208.627,3527),(210.233,3523),(210.24,3518),(210.247,3514),(210.42,3510),(212.045,3509),(212.107,3505),(212.577,3499),(212.938,3488),(213.59,3487),(217.362,3483),(217.825,3477),(217.866,3470),(219.709,3468),(222.049,3467),(224.355,3465),(230.748,3459),(230.993,3456),(234.177,3451),(236.643,3441),(236.761,3433),(237.129,3432),(237.98,3425),(239.325,3424),(239.487,3423),(239.965,3422),(241.38,3414),(243.197,3412),(243.826,3403),(245.97,3401),(254.061,3398),(254.598,3390),(265.719,3389),(267.494,3386),(271.983,3381),(273.212,3380),(274.135,3373),(284.796,3367),(286.435,3365),(288.897,3362),(289.765,3361),(290.501,3360),(293.029,3355),(293.411,3352),(294.193,3344),(294.2,3334),(300.324,3324),(301.535,3323),(301.841,3313),(303.517,3310),(304.759,3306),(309.155,3295),(321.853,3289),(325.998,3286),(326.721,3277),(327.61,3274),(329.609,3264),(332.747,3262),(339.238,3254),(344.062,3251),(344.069,3244),(349.806,3243),(353.732,3241),(354.899,3240),(356.452,3239),]
