,,,,17.7154,217.2
,,,,17.8817,216.9
,,,,18.0486,214.1
,,,,18.211,212.5
,,,,18.5421,209.5
,,,,18.7068,207.6
,,,,18.874,206.2
,,,,19.0441,205.2
,,,,19.2109,204.1
,,,,19.3736,202.9
,,,,19.5366,201.3
,,,,19.7007,198.9
,,,,19.8672,196.4
,,,,20.1981,193.0
,,,,20.3627,191.3
,,,,20.5281,189.9
,,,,20.693,189.1
,,,,20.8567,187.8
,,,,21.187,185.0
,,,,21.3446,184.5
,,,,21.5044,183.8
,,,,21.6658,181.5
,,,,21.8248,179.6
,,,,22.1521,177.2
,,,,22.3134,175.5
,,,,22.4706,173.2
,,,,22.7757,172.0
,,,,23.0779,169.7
,,,,23.234,168.9
,,,,23.3864,168.9
,,,,23.5362,167.4
,,,,23.6863,167.4
,,,,23.8376,166.6
,,,,23.9908,165.7
,,,,24.1408,164.9
,,,,24.6038,163.1
,,,,24.7761,162.3
,,,,24.9351,160.6
,,,,25.4043,158.7
,,,,25.7182,157.9
,,,,25.8774,154.9
,,,,26.5198,154.4
,,,,26.6873,153.5
,,,,26.8587,152.3
,,,,27.0264,150.6
,,,,27.357,150.3
,,,,27.5189,148.3
,,,,27.6842,146.9
,,,,27.8531,146.5
,,,,28.0202,145.3
,,,,28.3496,144.4
,,,,28.5084,144.2
,,,,28.6653,143.4
,,,,28.8244,142.5
,,,,28.9846,142.0
,,,,29.1418,141.7
,,,,29.3063,141.0
,,,,29.4711,139.8
,,,,29.6412,139.1
,,,,29.8034,138.5
,,,,30.1324,137.6
,,,,30.4666,137.0
,,,,30.9387,135.6
,,,,31.4396,134.1
,,,,31.762,133.4
,,,,31.9141,131.9
,,,,32.3775,130.6
,,,,32.5395,129.9
,,,,32.6972,129.0
,,,,33.005,128.4
,,,,33.32,128.3
,,,,33.4802,127.0
,,,,33.6459,126.6
,,,,33.9719,126.0
,,,,34.1376,124.4
,,,,34.3049,123.7
,,,,34.6321,121.9
,,,,34.9604,121.6
,,,,35.1208,120.9
,,,,35.2809,120.5
,,,,35.5998,119.6
,,,,35.7612,119.4
,,,,35.9187,118.7
,,,,36.0797,117.4
,,,,36.2363,117.1
,,,,36.3963,115.5
,,,,36.5579,114.2
,,,,36.866,113.6
,,,,37.1678,112.8
,,,,37.3191,111.8
,,,,37.6333,111.0
,,,,37.7985,109.9
,,,,37.9672,106.6
,,,,38.5888,104.9
,,,,38.9051,102.5
,,,,39.3996,101.4
,,,,39.7501,100.1
,,,,40.0605,99.9
,,,,40.2152,99.1
,,,,40.3717,98.7
,,,,40.5283,97.3
,,,,40.837,95.1
,,,,41.1646,94.6
,,,,41.3217,93.8
,,,,41.4816,93.5
,,,,41.8141,92.7
,,,,42.1542,90.8
,,,,42.4861,90.6
,,,,42.639,89.7
,,,,42.7946,87.8
,,,,43.1171,86.7
,,,,43.5782,86.0
,,,,43.879,85.9
,,,,44.193,84.9
,,,,44.4993,83.6
,,,,44.8089,82.4
,,,,45.9088,81.8
,,,,46.4065,81.4
,,,,47.0327,80.3
,,,,47.3517,79.9
,,,,47.6732,78.8
,,,,47.8357,78.4
,,,,48.1607,77.4
,,,,48.6416,75.9
,,,,48.8007,75.3
,,,,48.9596,75.2
,,,,49.1181,74.6
,,,,49.4243,73.3
,,,,49.5779,72.7
,,,,51.7613,72.0
,,,,53.1955,71.8
,,,,55.0238,71.0
,,,,55.9712,69.1
,,,,56.923,69.1
,,,,57.0838,69.1
,,,,57.7437,68.3
,,,,58.408,67.8
,,,,61.4645,67.7
,,,,62.069,66.9
,,,,62.2189,66.7
,,,,63.4656,66.7
,,,,64.0931,66.2
,,,,64.2545,65.8
,,,,64.4161,65.0
,,,,64.8909,63.8
,,,,65.0532,63.4
,,,,65.3682,63.2
,,,,65.6687,62.8
,,,,67.9848,62.3
,,,,70.2925,62.0
,,,,71.9679,61.7
,,,,73.5009,61.3
,,,,76.2558,61.0
,,,,76.8664,60.2
,,,,79.0786,59.9
,,,,81.1841,59.1
,,,,81.8088,58.0
,,,,83.4778,57.7
,,,,84.7282,56.7
,,,,85.1758,56.0
,,,,85.4796,54.6
,,,,94.1518,53.2
,,,,101.426,53.1
,,,,102.068,52.2
,,,,109.474,50.6
,,,,111.767,50.6
,,,,116.225,50.2
,,,,116.525,50.1
,,,,130.555,49.8
,,,,136.606,49.7
,,,,136.749,48.7
,,,,137.044,47.4
,,,,154.437,47.3
,,,,154.591,47.2
,,,,155.522,46.7
,,,,157.213,45.7
,,,,159.377,45.4
,,,,160.304,44.7
,,,,162.968,43.3
,,,,167.314,42.0
,,,,168.522,41.9
,,,,169.416,41.9
,,,,169.858,40.7
,,,,170.312,40.0
,,,,171.133,39.6
,,,,172.257,38.6
,,,,173.047,38.1
,,,,175.488,38.0
,,,,184.431,37.8
,,,,195.622,37.7
,,,,195.927,37.4
,,,,196.542,37.0
,,,,196.864,35.9
,,,,198.229,35.1
,,,,200.358,34.7
,,,,201.134,34.5
,,,,201.586,33.4
,,,,202.04,32.9
,,,,202.333,31.8
,,,,204.618,31.1
,,,,207.528,29.4
,,,,222.076,28.7
,,,,222.989,28.7
,,,,230.266,26.4
,,,,231.487,26.1
,,,,232.861,25.9
,,,,240,25.9
